"SITE_ID", "GROUP_ID", "VARIABLE_GROUP", "SWC", "SWC_UNIT", "SWC_PROFILE_ZERO_REF", "SWC_PROFILE_MIN", "SWC_PROFILE_MAX", "SWC_DATE", "SWC_SPATIAL_VARIABILITY", "SWC_SPATIAL_REP_NUMBER", "SWC_APPROACH", 
"US-Ton", "20483", "GRP_SWC", "20.557719167", "Volumetric", , "0", "15", "20080322", "5.7662481761", "12", , 
"US-Ton", "20484", "GRP_SWC", "25.694418056", "Volumetric", , "15", "30", "20080322", "6.4351413109", "12", , 
"US-Ton", "20485", "GRP_SWC", "33.952917778", "Volumetric", , "30", "45", "20080322", "6.5036663089", "12", , 
"US-Ton", "20486", "GRP_SWC", "42.088101667", "Volumetric", , "45", "60", "20080322", "12.995572287", "12", , 
"US-Ton", "20487", "GRP_SWC", "15.495833333", "Volumetric", , "0", "15", "20080404", "4.6321239156", "12", , 
"US-Ton", "20488", "GRP_SWC", "21.195833333", "Volumetric", , "15", "30", "20080404", "5.3721697975", "12", , 
"US-Ton", "20489", "GRP_SWC", "29.545833333", "Volumetric", , "30", "45", "20080404", "6.2409009523", "12", , 
"US-Ton", "20490", "GRP_SWC", "41.175", "Volumetric", , "45", "60", "20080404", "11.000340904", "12", , 
"US-Ton", "20491", "GRP_SWC", "14.030555556", "Volumetric", , "0", "15", "20080408", "4.6451116552", "12", , 
"US-Ton", "20492", "GRP_SWC", "19.072222222", "Volumetric", , "15", "30", "20080408", "4.493583154", "12", , 
"US-Ton", "20493", "GRP_SWC", "27.322222222", "Volumetric", , "30", "45", "20080408", "5.277383292", "12", , 
"US-Ton", "20494", "GRP_SWC", "39.741666667", "Volumetric", , "45", "60", "20080408", "11.104891315", "12", , 
"US-Ton", "20495", "GRP_SWC", "10.530555556", "Volumetric", , "0", "15", "20080420", "3.12278878", "12", , 
"US-Ton", "20496", "GRP_SWC", "13.580555556", "Volumetric", , "15", "30", "20080420", "3.4520513103", "12", , 
"US-Ton", "20497", "GRP_SWC", "21.7", "Volumetric", , "30", "45", "20080420", "3.5258353835", "12", , 
"US-Ton", "20498", "GRP_SWC", "30.555555556", "Volumetric", , "45", "60", "20080420", "8.6891472229", "12", , 
"US-Ton", "20499", "GRP_SWC", "8.375", "Volumetric", , "0", "15", "20080506", "2.8497607555", "12", , 
"US-Ton", "20500", "GRP_SWC", "11.8125", "Volumetric", , "15", "30", "20080506", "2.9916645564", "12", , 
"US-Ton", "20501", "GRP_SWC", "17.379166667", "Volumetric", , "30", "45", "20080506", "3.9805469207", "12", , 
"US-Ton", "20502", "GRP_SWC", "21.5375", "Volumetric", , "45", "60", "20080506", "7.3945349906", "12", , 
"US-Ton", "20503", "GRP_SWC", "6.335", "Volumetric", , "0", "15", "20080531", "4.0243655626", "12", , 
"US-Ton", "20504", "GRP_SWC", "9.8125", "Volumetric", , "15", "30", "20080531", "3.0177599308", "12", , 
"US-Ton", "20505", "GRP_SWC", "14.891666667", "Volumetric", , "30", "45", "20080531", "3.9956131247", "12", , 
"US-Ton", "20506", "GRP_SWC", "15.954166667", "Volumetric", , "45", "60", "20080531", "5.481682652", "12", , 
"US-Ton", "20507", "GRP_SWC", "4.8833333333", "Volumetric", , "0", "15", "20080731", "2.3832114824", "12", , 
"US-Ton", "20508", "GRP_SWC", "9.4", "Volumetric", , "15", "30", "20080731", "3.3975927307", "12", , 
"US-Ton", "20509", "GRP_SWC", "12.966666667", "Volumetric", , "30", "45", "20080731", "3.7808929521", "12", , 
"US-Ton", "20510", "GRP_SWC", "12.975", "Volumetric", , "45", "60", "20080731", "5.2393832045", "12", , 
"US-Ton", "20511", "GRP_SWC", "4.0666666667", "Volumetric", , "0", "15", "20080806", "3.1011239409", "12", , 
"US-Ton", "20512", "GRP_SWC", "9.2625", "Volumetric", , "15", "30", "20080806", "3.1262906426", "12", , 
"US-Ton", "20513", "GRP_SWC", "13.5375", "Volumetric", , "30", "45", "20080806", "3.3664875815", "12", , 
"US-Ton", "20514", "GRP_SWC", "12.691666667", "Volumetric", , "45", "60", "20080806", "4.9405480619", "12", , 
"US-Ton", "20515", "GRP_SWC", "4.8111111111", "Volumetric", , "0", "15", "20080820", "2.6594726193", "12", , 
"US-Ton", "20516", "GRP_SWC", "9.1083333333", "Volumetric", , "15", "30", "20080820", "3.0814572507", "12", , 
"US-Ton", "20517", "GRP_SWC", "13.15", "Volumetric", , "30", "45", "20080820", "3.5841824223", "12", , 
"US-Ton", "20518", "GRP_SWC", "12.447222222", "Volumetric", , "45", "60", "20080820", "5.0490014681", "12", , 
"US-Ton", "20519", "GRP_SWC", "4.9708333333", "Volumetric", , "0", "15", "20080904", "1.8451974929", "12", , 
"US-Ton", "20520", "GRP_SWC", "8.8375", "Volumetric", , "15", "30", "20080904", "3.378886651", "12", , 
"US-Ton", "20521", "GRP_SWC", "13.031944444", "Volumetric", , "30", "45", "20080904", "3.6171062317", "12", , 
"US-Ton", "20522", "GRP_SWC", "12.118055556", "Volumetric", , "45", "60", "20080904", "4.5773457216", "12", , 
"US-Ton", "20523", "GRP_SWC", "4.0666666667", "Volumetric", , "0", "15", "20080919", "3.1011239409", "12", , 
"US-Ton", "20524", "GRP_SWC", "9.2625", "Volumetric", , "15", "30", "20080919", "3.1262906426", "12", , 
"US-Ton", "20525", "GRP_SWC", "13.5375", "Volumetric", , "30", "45", "20080919", "3.3664875815", "12", , 
"US-Ton", "20526", "GRP_SWC", "12.691666667", "Volumetric", , "45", "60", "20080919", "4.9405480619", "12", , 
"US-Ton", "20527", "GRP_SWC", "5.9555555556", "Volumetric", , "0", "15", "20081030", "2.6144927597", "12", , 
"US-Ton", "20528", "GRP_SWC", "8.9708333333", "Volumetric", , "15", "30", "20081030", "3.1577795949", "12", , 
"US-Ton", "20529", "GRP_SWC", "12.641666667", "Volumetric", , "30", "45", "20081030", "4.1333974824", "12", , 
"US-Ton", "20530", "GRP_SWC", "11.018055556", "Volumetric", , "45", "60", "20081030", "4.6471260714", "12", , 
"US-Ton", "20531", "GRP_SWC", "17.768055556", "Volumetric", , "0", "15", "20081113", "6.7801718429", "12", , 
"US-Ton", "20532", "GRP_SWC", "18.686111111", "Volumetric", , "15", "30", "20081113", "5.207734309", "12", , 
"US-Ton", "20533", "GRP_SWC", "13.830555556", "Volumetric", , "30", "45", "20081113", "4.1498620723", "12", , 
"US-Ton", "20534", "GRP_SWC", "11.344444444", "Volumetric", , "45", "60", "20081113", "4.1924796388", "12", , 
"US-Ton", "20535", "GRP_SWC", "16.733333333", "Volumetric", , "0", "15", "20081126", "5.6149691707", "12", , 
"US-Ton", "20536", "GRP_SWC", "16.608333333", "Volumetric", , "15", "30", "20081126", "5.0402846841", "12", , 
"US-Ton", "20537", "GRP_SWC", "14.525", "Volumetric", , "30", "45", "20081126", "3.1447286341", "12", , 
"US-Ton", "20538", "GRP_SWC", "10.816666667", "Volumetric", , "45", "60", "20081126", "3.5769040278", "12", , 
"US-Ton", "20539", "GRP_SWC", "13.9625", "Volumetric", , "0", "15", "20081211", "7.0856168334", "12", , 
"US-Ton", "20540", "GRP_SWC", "15.091666667", "Volumetric", , "15", "30", "20081211", "4.2055608929", "12", , 
"US-Ton", "20541", "GRP_SWC", "13.720833333", "Volumetric", , "30", "45", "20081211", "3.6636084009", "12", , 
"US-Ton", "20542", "GRP_SWC", "11.3625", "Volumetric", , "45", "60", "20081211", "4.5759810175", "12", , 
"US-Ton", "20543", "GRP_SWC", "16.733333333", "Volumetric", , "0", "15", "20090108", "5.6149691707", "12", , 
"US-Ton", "20544", "GRP_SWC", "16.608333333", "Volumetric", , "15", "30", "20090108", "5.0402846841", "12", , 
"US-Ton", "20545", "GRP_SWC", "14.525", "Volumetric", , "30", "45", "20090108", "3.1447286341", "12", , 
"US-Ton", "20546", "GRP_SWC", "10.816666667", "Volumetric", , "45", "60", "20090108", "3.5769040278", "12", , 
"US-Ton", "20547", "GRP_SWC", "27.283333333", "Volumetric", , "0", "15", "20090210", "9.4858107751", "12", , 
"US-Ton", "20548", "GRP_SWC", "26.95", "Volumetric", , "15", "30", "20090210", "9.3892104422", "12", , 
"US-Ton", "20549", "GRP_SWC", "32.095833333", "Volumetric", , "30", "45", "20090210", "6.6692121088", "12", , 
"US-Ton", "20550", "GRP_SWC", "35.720833333", "Volumetric", , "45", "60", "20090210", "14.927209115", "12", , 
"US-Ton", "20551", "GRP_SWC", "32.730555556", "Volumetric", , "0", "15", "20090227", "8.1964818559", "12", , 
"US-Ton", "20552", "GRP_SWC", "36.069444444", "Volumetric", , "15", "30", "20090227", "5.6953721836", "12", , 
"US-Ton", "20553", "GRP_SWC", "39.352777778", "Volumetric", , "30", "45", "20090227", "4.5564574742", "12", , 
"US-Ton", "20554", "GRP_SWC", "45.072222222", "Volumetric", , "45", "60", "20090227", "7.665215058", "12", , 
"US-Ton", "20555", "GRP_SWC", "26.040277778", "Volumetric", , "0", "15", "20090327", "9.474115343", "12", , 
"US-Ton", "20556", "GRP_SWC", "31.808333333", "Volumetric", , "15", "30", "20090327", "10.123820545", "12", , 
"US-Ton", "20557", "GRP_SWC", "35.584722222", "Volumetric", , "30", "45", "20090327", "5.2636137025", "12", , 
"US-Ton", "20558", "GRP_SWC", "41.154166667", "Volumetric", , "45", "60", "20090327", "7.0350246602", "12", , 
"US-Ton", "20559", "GRP_SWC", "17.1", "Volumetric", , "0", "15", "20090403", "5.866546142", "12", , 
"US-Ton", "20560", "GRP_SWC", "24.491666667", "Volumetric", , "15", "30", "20090403", "6.1855341995", "12", , 
"US-Ton", "20561", "GRP_SWC", "32.141666667", "Volumetric", , "30", "45", "20090403", "6.7425997594", "12", , 
"US-Ton", "20562", "GRP_SWC", "42.85", "Volumetric", , "45", "60", "20090403", "11.111787353", "12", , 
"US-Ton", "20563", "GRP_SWC", "19.325", "Volumetric", , "0", "15", "20090417", "6.0048654515", "12", , 
"US-Ton", "20564", "GRP_SWC", "23.666666667", "Volumetric", , "15", "30", "20090417", "5.3252969756", "12", , 
"US-Ton", "20565", "GRP_SWC", "29.466666667", "Volumetric", , "30", "45", "20090417", "5.55768646", "12", , 
"US-Ton", "20566", "GRP_SWC", "40.791666667", "Volumetric", , "45", "60", "20090417", "10.754995316", "12", , 
"US-Ton", "20567", "GRP_SWC", "24.458333333", "Volumetric", , "0", "15", "20090507", "7.412944248", "12", , 
"US-Ton", "20568", "GRP_SWC", "26.633333333", "Volumetric", , "15", "30", "20090507", "8.9722129968", "12", , 
"US-Ton", "20569", "GRP_SWC", "25.175", "Volumetric", , "30", "45", "20090507", "6.6002926932", "12", , 
"US-Ton", "20570", "GRP_SWC", "29.241666667", "Volumetric", , "45", "60", "20090507", "7.0035651095", "12", , 
"US-Ton", "20571", "GRP_SWC", "8.8416666667", "Volumetric", , "0", "15", "20090527", "3.8317948164", "12", , 
"US-Ton", "20572", "GRP_SWC", "12.016666667", "Volumetric", , "15", "30", "20090527", "3.5900958036", "12", , 
"US-Ton", "20573", "GRP_SWC", "16.466666667", "Volumetric", , "30", "45", "20090527", "4.6349136176", "12", , 
"US-Ton", "20574", "GRP_SWC", "17.941666667", "Volumetric", , "45", "60", "20090527", "5.3842292153", "12", , 
"US-Ton", "20575", "GRP_SWC", "8.325", "Volumetric", , "0", "15", "20090609", "3.495549118", "12", , 
"US-Ton", "20576", "GRP_SWC", "12.095833333", "Volumetric", , "15", "30", "20090609", "4.6806399297", "12", , 
"US-Ton", "20577", "GRP_SWC", "15.3875", "Volumetric", , "30", "45", "20090609", "5.4943824618", "12", , 
"US-Ton", "20578", "GRP_SWC", "15.141666667", "Volumetric", , "45", "60", "20090609", "4.6986861478", "12", , 
"US-Ton", "20579", "GRP_SWC", "6.35", "Volumetric", , "0", "15", "20090621", "2.3573868429", "12", , 
"US-Ton", "20580", "GRP_SWC", "11.675", "Volumetric", , "15", "30", "20090621", "3.8052893809", "12", , 
"US-Ton", "20581", "GRP_SWC", "14.908333333", "Volumetric", , "30", "45", "20090621", "4.145634798", "12", , 
"US-Ton", "20582", "GRP_SWC", "14.858333333", "Volumetric", , "45", "60", "20090621", "5.2366641591", "12", , 
"US-Ton", "20583", "GRP_SWC", "5.5333333333", "Volumetric", , "0", "15", "20090705", "2.8665257189", "12", , 
"US-Ton", "20584", "GRP_SWC", "10.75", "Volumetric", , "15", "30", "20090705", "3.7705798927", "12", , 
"US-Ton", "20585", "GRP_SWC", "14.141666667", "Volumetric", , "30", "45", "20090705", "3.6021353095", "12", , 
"US-Ton", "20586", "GRP_SWC", "15.566666667", "Volumetric", , "45", "60", "20090705", "6.7483780318", "12", , 
"US-Ton", "20587", "GRP_SWC", "5.0916666667", "Volumetric", , "0", "15", "20090802", "3.2111901881", "12", , 
"US-Ton", "20588", "GRP_SWC", "9.9583333333", "Volumetric", , "15", "30", "20090802", "3.2701010085", "12", , 
"US-Ton", "20589", "GRP_SWC", "13.416666667", "Volumetric", , "30", "45", "20090802", "4.0318805297", "12", , 
"US-Ton", "20590", "GRP_SWC", "13.933333333", "Volumetric", , "45", "60", "20090802", "5.7529965841", "12", , 
"US-Ton", "20591", "GRP_SWC", "4.3666666667", "Volumetric", , "0", "15", "20090907", "1.9901271468", "12", , 
"US-Ton", "20592", "GRP_SWC", "9.4833333333", "Volumetric", , "15", "30", "20090907", "3.3560889937", "12", , 
"US-Ton", "20593", "GRP_SWC", "12.475", "Volumetric", , "30", "45", "20090907", "4.0919266411", "12", , 
"US-Ton", "20594", "GRP_SWC", "12.941666667", "Volumetric", , "45", "60", "20090907", "5.4059661206", "12", , 
"US-Ton", "20595", "GRP_SWC", "3.2972222222", "Volumetric", , "0", "15", "20091002", "1.9240350242", "12", , 
"US-Ton", "20596", "GRP_SWC", "9.0555555556", "Volumetric", , "15", "30", "20091002", "3.2714045213", "12", , 
"US-Ton", "20597", "GRP_SWC", "13.573611111", "Volumetric", , "30", "45", "20091002", "2.3905903325", "12", , 
"US-Ton", "20598", "GRP_SWC", "11.255555556", "Volumetric", , "45", "60", "20091002", "5.0064066699", "12", , 
"US-Ton", "20599", "GRP_SWC", "14.45", "Volumetric", , "0", "15", "20091022", "6.6164395809", "12", , 
"US-Ton", "20600", "GRP_SWC", "15.008333333", "Volumetric", , "15", "30", "20091022", "3.8855111594", "12", , 
"US-Ton", "20601", "GRP_SWC", "12.533333333", "Volumetric", , "30", "45", "20091022", "4.8153794023", "12", , 
"US-Ton", "20602", "GRP_SWC", "12.816666667", "Volumetric", , "45", "60", "20091022", "4.4836740887", "12", , 
"US-Ton", "20603", "GRP_SWC", "10.266666667", "Volumetric", , "0", "15", "20091105", "5.5847736722", "12", , 
"US-Ton", "20604", "GRP_SWC", "26.266666667", "Volumetric", , "15", "30", "20091105", "48.17759444", "12", , 
"US-Ton", "20605", "GRP_SWC", "12.766666667", "Volumetric", , "30", "45", "20091105", "4.5969027781", "12", , 
"US-Ton", "20606", "GRP_SWC", "11.725", "Volumetric", , "45", "60", "20091105", "3.9448758478", "12", , 
"US-Ton", "20607", "GRP_SWC", "16.9125", "Volumetric", , "0", "15", "20091129", "7.2420528544", "12", , 
"US-Ton", "20608", "GRP_SWC", "15.181944444", "Volumetric", , "15", "30", "20091129", "6.5851971214", "12", , 
"US-Ton", "20609", "GRP_SWC", "14.895833333", "Volumetric", , "30", "45", "20091129", "7.4265022457", "12", , 
"US-Ton", "20610", "GRP_SWC", "12.405555556", "Volumetric", , "45", "60", "20091129", "3.5578007431", "12", , 
"US-Ton", "20611", "GRP_SWC", "27.2625", "Volumetric", , "0", "15", "20091222", "7.5577511386", "12", , 
"US-Ton", "20612", "GRP_SWC", "26.7", "Volumetric", , "15", "30", "20091222", "8.4112478806", "12", , 
"US-Ton", "20613", "GRP_SWC", "32.0625", "Volumetric", , "30", "45", "20091222", "7.7929783372", "12", , 
"US-Ton", "20614", "GRP_SWC", "23.745833333", "Volumetric", , "45", "60", "20091222", "13.26810013", "12", , 
"US-Ton", "20615", "GRP_SWC", "22.445454545", "Volumetric", , "0", "15", "20100108", "8.8763014411", "11", , 
"US-Ton", "20616", "GRP_SWC", "24.054545455", "Volumetric", , "15", "30", "20100108", "6.2320724701", "11", , 
"US-Ton", "20617", "GRP_SWC", "30", "Volumetric", , "30", "45", "20100108", "6.9195375568", "11", , 
"US-Ton", "20618", "GRP_SWC", "23.681818182", "Volumetric", , "45", "60", "20100108", "13.830315845", "11", , 
"US-Ton", "20619", "GRP_SWC", "34.133333333", "Volumetric", , "0", "15", "20100210", "8.9347918303", "12", , 
"US-Ton", "20620", "GRP_SWC", "36.569444444", "Volumetric", , "15", "30", "20100210", "6.1093314672", "12", , 
"US-Ton", "20621", "GRP_SWC", "39.080555556", "Volumetric", , "30", "45", "20100210", "3.6437426184", "12", , 
"US-Ton", "20622", "GRP_SWC", "45.541666667", "Volumetric", , "45", "60", "20100210", "7.3756646679", "12", , 
"US-Ton", "20623", "GRP_SWC", "34.433333333", "Volumetric", , "0", "15", "20100305", "6.927590862", "12", , 
"US-Ton", "20624", "GRP_SWC", "38.558333333", "Volumetric", , "15", "30", "20100305", "5.1003490671", "12", , 
"US-Ton", "20625", "GRP_SWC", "43.483333333", "Volumetric", , "30", "45", "20100305", "15.260992064", "12", , 
"US-Ton", "20626", "GRP_SWC", "47.608333333", "Volumetric", , "45", "60", "20100305", "11.734832248", "12", , 
"US-Ton", "20627", "GRP_SWC", "27.079166667", "Volumetric", , "0", "15", "20100321", "8.5950688382", "12", , 
"US-Ton", "20628", "GRP_SWC", "31.266666667", "Volumetric", , "15", "30", "20100321", "6.8873181657", "12", , 
"US-Ton", "20629", "GRP_SWC", "37.7625", "Volumetric", , "30", "45", "20100321", "5.1319465118", "12", , 
"US-Ton", "20630", "GRP_SWC", "44.829166667", "Volumetric", , "45", "60", "20100321", "9.0695910085", "12", , 
"US-Ton", "20631", "GRP_SWC", "25.808333333", "Volumetric", , "0", "15", "20100402", "8.0689594162", "12", , 
"US-Ton", "20632", "GRP_SWC", "28.483333333", "Volumetric", , "15", "30", "20100402", "7.690115655", "12", , 
"US-Ton", "20633", "GRP_SWC", "35.508333333", "Volumetric", , "30", "45", "20100402", "6.1283926906", "12", , 
"US-Ton", "20634", "GRP_SWC", "43.425", "Volumetric", , "45", "60", "20100402", "9.4962313099", "12", , 
"US-Ton", "20635", "GRP_SWC", "31.108333333", "Volumetric", , "0", "15", "20100430", "7.9802549895", "12", , 
"US-Ton", "20636", "GRP_SWC", "32.016666667", "Volumetric", , "15", "30", "20100430", "8.176110804", "12", , 
"US-Ton", "20637", "GRP_SWC", "39.408333333", "Volumetric", , "30", "45", "20100430", "5.7550702284", "12", , 
"US-Ton", "20638", "GRP_SWC", "47.458333333", "Volumetric", , "45", "60", "20100430", "9.4084544507", "12", , 
"US-Ton", "20639", "GRP_SWC", "17.525", "Volumetric", , "0", "15", "20100528", "3.9476402618", "12", , 
"US-Ton", "20640", "GRP_SWC", "17.7", "Volumetric", , "15", "30", "20100528", "6.4636043983", "12", , 
"US-Ton", "20641", "GRP_SWC", "24.15", "Volumetric", , "30", "45", "20100528", "4.6648589572", "12", , 
"US-Ton", "20642", "GRP_SWC", "31.225", "Volumetric", , "45", "60", "20100528", "10.812293088", "12", , 
"US-Ton", "20643", "GRP_SWC", "8.4944444444", "Volumetric", , "0", "15", "20100610", "3.0157778142", "12", , 
"US-Ton", "20644", "GRP_SWC", "13.675", "Volumetric", , "15", "30", "20100610", "5.4706217215", "12", , 
"US-Ton", "20645", "GRP_SWC", "18.9", "Volumetric", , "30", "45", "20100610", "5.6219806711", "12", , 
"US-Ton", "20646", "GRP_SWC", "21.905555556", "Volumetric", , "45", "60", "20100610", "6.0857481024", "12", , 
"US-Ton", "20647", "GRP_SWC", "7.0166666667", "Volumetric", , "0", "15", "20100624", "2.8755500133", "12", , 
"US-Ton", "20648", "GRP_SWC", "12.3", "Volumetric", , "15", "30", "20100624", "4.592879865", "12", , 
"US-Ton", "20649", "GRP_SWC", "15.941666667", "Volumetric", , "30", "45", "20100624", "4.0369786932", "12", , 
"US-Ton", "20650", "GRP_SWC", "20.383333333", "Volumetric", , "45", "60", "20100624", "8.3346847389", "12", , 
"US-Ton", "20651", "GRP_SWC", "4.9166666667", "Volumetric", , "0", "15", "20100814", "2.8239505962", "12", , 
"US-Ton", "20652", "GRP_SWC", "10.095833333", "Volumetric", , "15", "30", "20100814", "4.3254772902", "12", , 
"US-Ton", "20653", "GRP_SWC", "13.595833333", "Volumetric", , "30", "45", "20100814", "3.4934652199", "12", , 
"US-Ton", "20654", "GRP_SWC", "17.991666667", "Volumetric", , "45", "60", "20100814", "8.9652823647", "12", , 
"US-Ton", "20655", "GRP_SWC", "4.3833333333", "Volumetric", , "0", "15", "20100902", "2.6002039547", "12", , 
"US-Ton", "20656", "GRP_SWC", "9.5166666667", "Volumetric", , "15", "30", "20100902", "3.9507383276", "12", , 
"US-Ton", "20657", "GRP_SWC", "13.329166667", "Volumetric", , "30", "45", "20100902", "3.6517404526", "12", , 
"US-Ton", "20658", "GRP_SWC", "17.945833333", "Volumetric", , "45", "60", "20100902", "8.7213285668", "12", , 
"US-Ton", "20659", "GRP_SWC", "4.6625", "Volumetric", , "0", "15", "20101007", "2.025196399", "12", , 
"US-Ton", "20660", "GRP_SWC", "9.2458333333", "Volumetric", , "15", "30", "20101007", "3.8285683494", "12", , 
"US-Ton", "20661", "GRP_SWC", "14.116666667", "Volumetric", , "30", "45", "20101007", "2.4800415441", "12", , 
"US-Ton", "20662", "GRP_SWC", "12.908333333", "Volumetric", , "45", "60", "20101007", "5.151250216", "12", , 
"US-Ton", "20663", "GRP_SWC", "19.208333333", "Volumetric", , "0", "15", "20101028", "7.4987524215", "12", , 
